,B_x,B_y,B_z,V_1,V_2,V_3
1161,7.947181817326228,13.764922684596586,-5.298121211550815,0.0,0.0,-4.637964774951077
1162,7.884158955245776,13.655763885434839,-5.256105970163849,0.0,0.0,-4.598825831702545
1163,7.821038229577951,13.546435581567549,-5.214025486385296,0.0,0.0,-4.559686888454012
1164,7.757820273676309,13.436938869995254,-5.171880182450869,0.0,0.0,-4.52054794520548
1165,7.694505725499025,13.327274855693931,-5.129670483666013,0.0,0.0,-4.481409001956948
1166,7.631095227589753,13.217444651581836,-5.087396818393166,0.0,0.0,-4.442270058708415
1167,7.567589427058031,13.107449378485555,-5.0450596180386835,0.0,0.0,-4.403131115459883
1168,7.503988975559225,12.997290165105303,-5.00265931703948,0.0,0.0,-4.363992172211351
1169,7.4402945292740865,12.886968147979477,-4.9601963528493895,0.0,0.0,-4.3248532289628185
1170,7.376506748887835,12.776484471448445,-4.91767116592522,0.0,0.0,-4.2857142857142865
1171,7.312626299568821,12.665840287617582,-4.875084199712546,0.0,0.0,-4.2465753424657535
1172,7.248653850946761,12.555036756319584,-4.832435900631172,0.0,0.0,-4.2074363992172215
1173,7.184590077090512,12.444075045075959,-4.7897267180603365,0.0,0.0,-4.168297455968689
1174,7.120435656485444,12.332956329057838,-4.746957104323625,0.0,0.0,-4.129158512720156
1175,7.056191272010369,12.221681791046024,-4.704127514673577,0.0,0.0,-4.090019569471624
1176,6.991857610914034,12.11025262139025,-4.661238407276019,0.0,0.0,-4.050880626223092
1177,6.92743536479117,11.998670017967742,-4.61829024319411,0.0,0.0,-4.01174168297456
1178,6.86292522955815,11.886935186141013,-4.575283486372095,0.0,0.0,-3.972602739726028
1179,6.798327905428185,11.77504933871492,-4.532218603618787,0.0,0.0,-3.9334637964774952
1180,6.733644096886109,11.663013695892984,-4.489096064590735,0.0,0.0,-3.894324853228963
1181,6.668874512662719,11.550829485232962,-4.445916341775143,0.0,0.0,-3.855185909980431
1182,6.604019865708716,11.438497941601687,-4.402679910472475,0.0,0.0,-3.816046966731898
1183,6.539080873168211,11.326020307129198,-4.359387248778804,0.0,0.0,-3.776908023483366
1184,6.474058256351798,11.213397831162085,-4.316038837567863,0.0,0.0,-3.737769080234834
1185,6.408952740709213,11.10063177021616,-4.272635160472806,0.0,0.0,-3.698630136986302
1186,6.343765055801595,10.987723387928373,-4.229176703867726,0.0,0.0,-3.65949119373777
1187,6.278495935273292,10.874673955008015,-4.185663956848858,0.0,0.0,-3.620352250489237
1188,6.213146116823282,10.761484749187197,-4.14209741121552,0.0,0.0,-3.581213307240705
1189,6.14771634217616,10.6481570551706,-4.09847756145077,0.0,0.0,-3.542074363992173
1190,6.082207357052725,10.534692164584536,-4.054804904701814,0.0,0.0,-3.50293542074364
1191,6.0166199111401575,10.421091375925293,-4.011079940760102,0.0,0.0,-3.4637964774951078
1192,5.950954758061767,10.307355994506736,-3.9673031720411744,0.0,0.0,-3.4246575342465757
1193,5.885212655346375,10.193487332407262,-3.9234751035642472,0.0,0.0,-3.3855185909980436
1194,5.819394364397238,10.079486708416006,-3.8795962429314894,0.0,0.0,-3.3463796477495116
1195,5.753500650460627,9.965355447978387,-3.8356671003070812,0.0,0.0,-3.3072407045009786
1196,5.687532282593963,9.85109488314093,-3.7916881883959754,0.0,0.0,-3.2681017612524466
1197,5.621490033633574,9.736706352495425,-3.747660022422382,0.0,0.0,-3.2289628180039145
1198,5.555374680162053,9.622191201122375,-3.7035831201080334,0.0,0.0,-3.1898238747553815
1199,5.48918700247523,9.507550780533805,-3.65945800165015,0.0,0.0,-3.1506849315068495
1200,5.422927784548738,9.392786448615341,-3.6152851896991565,0.0,0.0,-3.1115459882583174
1201,5.35659781400421,9.27789956956767,-3.5710652093361377,0.0,0.0,-3.0724070450097853
1202,5.2901978820750735,9.162891513847292,-3.5267985880500463,0.0,0.0,-3.0332681017612533
1203,5.223728783571985,9.047763658106641,-3.4824858557146534,0.0,0.0,-2.9941291585127203
1204,5.1571913168478565,8.93251738513353,-3.438127544565235,0.0,0.0,-2.9549902152641883
1205,5.090586283762533,8.817154083789942,-3.39372418917502,0.0,0.0,-2.915851272015656
